0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5
http://needsupply.com/mens/denim/1947-501.html,Levi's Vintage Clothing,1947 501,250,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/8/1804553_levis501engin5.jpg,Measurements taken from a size 31x34.,31,34,30,11.5,34,8.5,8.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",250,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/big-bengt-dry-dirt-organic.html,Nudie Jeans,Big Bengt Dry Dirt Organic,199,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/1/110754_bigbengtdry5.jpg,Measurements taken from a size 30-34.,30,34,30,11,34.5,8.5,7,,15,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",199,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/rigid-shrink-to-fit.html,Levi's,501 Rigid Shrink To Fit,58,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/l/e/levis_501_rigidshrinktofit_5.jpg,Measurements taken from a size 32-34.,32,34,33,13,34,9,8.25,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",58,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/nuge-indigo.html,COMUNE,Nuge Indigo,68,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/i/n/indigo5.jpg,,32,32,32,8.5,,,7,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",68,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/510-rigid-super-skinny.html,Levi's,510 Rigid Super Skinny,54,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/r/i/rigid5.jpg,,32,32,32,10,,,6.75,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",54,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/511-skinny-soft-rigid.html,Levi's,511 Skinny Soft Rigid,54,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/5/1/5115.jpg,,32,32,32,,,,6.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",54,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/raw-petite-new-standard-8.html,A.P.C.,Raw Petit Standard,175,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/6/1661996_apc_petitnewstandard4.jpg,Measured on a size 30.  Dimensions may vary with size.,32,32,32,9.25,34,7.75,7.35,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",175,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/grim-tim-dry-dirt-organic-7.html,Nudie Jeans,Grim Tim Dry Dirt Organic,199,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/1/110194_drydirtorganic5.jpg,Measurements taken from a size 31-34.,31,34,32,9.5,34,im straight leg that tapers to a narrow leg opening from the knee down.  Medium rise.  Similar to the Slim Jim but with a slimmer leg.  Classic Nudie stitching at pockets.  For best results wear for six months before washing.,im straight leg that tapers to a narrow leg opening from the knee down.  Medium rise.  Similar to the Slim Jim but with a slimmer leg.  Classic Nudie stitching at pockets.  For best results wear for six months before washing.,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",199,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/raw-new-cure-jean-9.html,A.P.C.,Raw New Cure Jean,175,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/6/1603354_apc_newcure4.jpg,Measured on a size 30-dimensions may vary with size.,30,30,30,9.75,,16,7.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",175,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/raw-rescue-jean-7.html,A.P.C.,Raw Rescue Jean,175,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/5/1514643_apc_rescue4.jpg,Measured on a size 30.  Dimensions may vary with size.,30,30,32,10.75,34,17,8.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",175,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/raw-new-standard-8.html,A.P.C.,Raw New Standard,175,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/5/1582413_apc_newstandard4.jpg,Measured on a size 30.  Dimensions may vary with size.,30,30,32,10.5,34,17,7.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",175,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/slim-jim-dry-broken-twill-7.html,Nudie Jeans,Slim Jim Dry Broken Twill,179,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/1/110194_grimtimdryorganic_4.jpg,Measured on a size 32. Dimensions may vary with size.,32,32,32,9.5,34,16,7.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",179,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/thin-finn-organic-dry-embroidered.html,Nudie Jeans,Thin Finn Organic Dry Ecru Embroidered,179,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/1/110268_thinfinn_organic_4_1.jpg,Measured on a size 32. Dimensions may vary with size.,32,32,32,9.5,,15,7,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",179,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
http://needsupply.com/mens/denim/slim-jim-dry-black-coated.html,Nudie Jeans,Slim Jim Dry Black Coated,179,http://needsupply.com/media/catalog/product/cache/1/small_image/215x269/9df78eab33525d08d6e5fb8d27136e95/1/5/1553420_nudie_dryblackcoatslimjim1.jpg,Measured on a size 32. Dimensions may vary with size.,32,32,32,9.5,,16,7.5,,,,,,,Need Supply Co.,Free shipping,Returns - $6.95 flat fee; Item comes with prepaid return label,"Richmond, VA",179,http://needsupply.com/,"Need Supply Co. is a botique clothing store in Richmond, Virginia. "
